dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0494,470.86,7.807,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,1.9805,487.241,8.079,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0245,476.651,7.903,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0145,479.017,7.942,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0282,475.794,7.889,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0164,478.584,7.935,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0242,476.72,7.904,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0163,478.596,7.935,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_context_tweet_only_with_symptom_dataset,0,context,No,False,True,0.033462509512901306,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.9954741379310345,2.0244,476.677,7.903,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
