dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0794,464.086,7.695,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0502,470.693,7.804,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0442,472.076,7.827,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0516,470.365,7.799,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.112,456.923,7.576,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0755,464.943,7.709,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0477,471.25,7.813,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0387,473.337,7.848,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0443,472.056,7.827,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0885,462.055,7.661,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0488,470.996,7.809,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0433,472.28,7.831,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.03196197375655174,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.9946930146265694,2.0469,471.445,7.817,50.0
2024_gpt4o_mini_span_with_context,0,span/context,4o-mini,False,False,0.0301681999117136,0.6095238095238096,0.6666666666666666,0.63681592039801,0.9940458212883462,2.1098,457.394,7.584,50.0
2024_gpt4o_mini_span_with_context,1,span/context,4o-mini,False,False,0.03679632395505905,0.6413043478260869,0.6145833333333334,0.6276595744680851,0.9942184061785391,2.4953,386.727,6.412,50.0
