dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.0517,470.336,7.798,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,1.9799,487.391,8.081,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.0387,473.334,7.848,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.0759,464.852,7.707,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.0409,472.822,7.84,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.09,461.717,7.655,50.0
dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_gpt4o_span_tweet_only_with_symptom_dataset,0,span,No,False,True,0.034917011857032776,0.6774193548387096,0.65625,0.6666666666666667,0.9954735526145623,2.01,480.089,7.96,50.0
